"Rep_trt_id","Treatment_id","Treatment.x","Rep","Ryegrass.cultivar","Sowing.rate..kg.ha.","PlotID","gg_sample_Date","Mean.m.2","stdev","se..mean.","year","rs_sample_Date","grazing_date","days_snc_lst_graze","Blue","GLI","Green","IR","MSAVI","NDVI","NGRDI","Red","RedEdge","reNDVI","month","day","OBJECTID","Treatment.y","Lat","Long","Shape_Length","Shape_Area"
"R1T2",2,"Alto 6 Rep 1",1,"Alto",6,53,"1/05/2015",76.4,0.7,28.17,2015,"7/05/2015","4/05/2015",3,2846.65207,0.042611918,2361.07883,3721.977247,0.600308391,0.428991829,0.226912708,1487.683224,2416.062454,0.212729302,5,7,53,"6 kg/ha",617866,5167382,67.3136020391902,109.518188764133
"R1T2",2,"Alto  30 Rep 1",1,"Alto",30,54,"1/05/2015",38.2,0.7,27.19,2015,"8/01/2015","18/08/2014",143,5730.560492,0.141299178,5668.836659,14800.44713,0.810630384,0.681670703,0.338856479,2800.239373,6771.817358,0.372082361,1,8,54,"30 kg/ha",617865,5167385,67.3136020388897,109.518188749525
"R1T2",2,"Alto  30 Rep 1",1,"Alto",30,54,"1/05/2015",38.2,0.7,27.19,2015,"17/02/2015","18/08/2014",183,5086.080401,0.10569231,4761.849267,11725.94945,0.77714724,0.635559093,0.291192364,2612.66158,5353.671536,0.373094029,2,17,54,"30 kg/ha",617865,5167385,67.3136020388897,109.518188749525
"R1T2",2,"Alto  30 Rep 1",1,"Alto",30,54,"1/05/2015",38.2,0.7,27.19,2015,"28/02/2015","18/08/2014",194,4563.325228,0.111805199,4167.908546,11248.6369,0.811569088,0.683836903,0.330764214,2099.021525,4417.636238,0.434611926,2,28,54,"30 kg/ha",617865,5167385,67.3136020388897,109.518188749525
"R1T2",2,"Alto  30 Rep 1",1,"Alto",30,54,"1/05/2015",38.2,0.7,27.19,2015,"20/03/2015","3/03/2015",17,3864.845086,0.106635443,3441.474774,9754.679304,0.826687171,0.704706342,0.341522683,1689.098235,3709.930245,0.448894098,3,20,54,"30 kg/ha",617865,5167385,67.3136020388897,109.518188749525
"R1T2",2,"Alto  30 Rep 1",1,"Alto",30,54,"1/05/2015",38.2,0.7,27.19,2015,"6/05/2015","4/05/2015",2,3126.654817,0.048269599,2649.928368,3598.835902,0.531596028,0.362157883,0.222575765,1684.663222,2409.984042,0.197705272,5,6,54,"30 kg/ha",617865,5167385,67.3136020388897,109.518188749525
"R1T2",2,"Alto  30 Rep 1",1,"Alto",30,54,"1/05/2015",38.2,0.7,27.19,2015,"7/05/2015","4/05/2015",3,2860.124024,0.037202798,2350.718349,3691.890668,0.59269586,0.421245039,0.219804248,1503.746318,2417.497286,0.208602851,5,7,54,"30 kg/ha",617865,5167385,67.3136020388897,109.518188749525
"R1T3",3,"Halo 6 Rep 1",1,"Halo",6,56,"1/05/2015",76.4,1.3,50.96,2015,"8/01/2015","18/08/2014",143,5825.557031,0.124288153,5467.195883,14774.10685,0.817499749,0.691525968,0.340638373,2689.159931,6742.857192,0.372936571,1,8,56,"6 kg/ha",617864,5167392,67.3134866250561,109.517772336881
"R1T3",3,"Halo 6 Rep 1",1,"Halo",6,56,"1/05/2015",76.4,1.3,50.96,2015,"17/02/2015","18/08/2014",183,5050.844149,0.095488615,4643.999753,11656.57033,0.775742186,0.633703003,0.279492159,2612.818474,5292.218522,0.375481309,2,17,56,"6 kg/ha",617864,5167392,67.3134866250561,109.517772336881
"R1T3",3,"Halo 6 Rep 1",1,"Halo",6,56,"1/05/2015",76.4,1.3,50.96,2015,"28/02/2015","18/08/2014",194,4541.403492,0.124981435,4218.296345,11514.78552,0.821511568,0.698426607,0.352366526,2026.284331,4463.400739,0.439706354,2,28,56,"6 kg/ha",617864,5167392,67.3134866250561,109.517772336881
"R1T3",3,"Halo 6 Rep 1",1,"Halo",6,56,"1/05/2015",76.4,1.3,50.96,2015,"20/03/2015","3/03/2015",17,3956.768441,0.094048492,3378.628654,9964.404472,0.835653854,0.717762706,0.347212326,1636.587087,3665.891105,0.461945516,3,20,56,"6 kg/ha",617864,5167392,67.3134866250561,109.517772336881
"R1T3",3,"Halo 6 Rep 1",1,"Halo",6,56,"1/05/2015",76.4,1.3,50.96,2015,"6/05/2015","4/05/2015",2,3247.472335,0.041767504,2702.090232,3593.020925,0.52059677,0.352185346,0.221762797,1721.523756,2376.215626,0.20356245,5,6,56,"6 kg/ha",617864,5167392,67.3134866250561,109.517772336881
"R1T3",3,"Halo 6 Rep 1",1,"Halo",6,56,"1/05/2015",76.4,1.3,50.96,2015,"7/05/2015","4/05/2015",3,2966.121262,0.035550872,2400.252421,3678.565327,0.59121156,0.419865923,0.22969962,1504.232043,2422.156856,0.205908232,5,7,56,"6 kg/ha",617864,5167392,67.3134866250561,109.517772336881
"R1T3",3,"Halo  30 Rep 1",1,"Halo",30,59,"1/05/2015",25.5,0.4,16.99,2015,"8/01/2015","18/08/2014",143,5760.215018,0.128869663,5474.908903,15041.60377,0.821293987,0.696855335,0.341637384,2686.270555,6583.341813,0.391136703,1,8,59,"30 kg/ha",617863,5167403,67.3134873803647,109.519280052279
"R1T3",3,"Halo  30 Rep 1",1,"Halo",30,59,"1/05/2015",25.5,0.4,16.99,2015,"17/02/2015","18/08/2014",183,5310.408953,0.063963782,4528.086827,11403.33462,0.766911503,0.622031947,0.260489998,2656.141067,5299.811051,0.365314802,2,17,59,"30 kg/ha",617863,5167403,67.3134873803647,109.519280052279
"R1T3",3,"Halo  30 Rep 1",1,"Halo",30,59,"1/05/2015",25.5,0.4,16.99,2015,"28/02/2015","18/08/2014",194,4548.505124,0.095054696,4012.099178,11289.75118,0.813549616,0.686810326,0.317252828,2084.841351,4329.76684,0.444601583,2,28,59,"30 kg/ha",617863,5167403,67.3134873803647,109.519280052279
"R1T3",3,"Halo  30 Rep 1",1,"Halo",30,59,"1/05/2015",25.5,0.4,16.99,2015,"20/03/2015","3/03/2015",17,3882.708143,0.097903556,3359.388153,10178.79582,0.838898976,0.722670893,0.344801983,1637.086273,3791.854142,0.456898651,3,20,59,"30 kg/ha",617863,5167403,67.3134873803647,109.519280052279
"R1T3",3,"Halo  30 Rep 1",1,"Halo",30,59,"1/05/2015",25.5,0.4,16.99,2015,"6/05/2015","4/05/2015",2,3140.709475,0.04231699,2610.77125,3743.102977,0.55770699,0.386920068,0.224109863,1654.406017,2423.739645,0.21343543,5,6,59,"30 kg/ha",617863,5167403,67.3134873803647,109.519280052279
"R1T3",3,"Halo  30 Rep 1",1,"Halo",30,59,"1/05/2015",25.5,0.4,16.99,2015,"7/05/2015","4/05/2015",3,2922.49531,0.031698334,2351.630696,3639.145103,0.589663816,0.418509646,0.223752537,1493.19233,2352.93598,0.214655774,5,7,59,"30 kg/ha",617863,5167403,67.3134873803647,109.519280052279
"R2T3",3,"Halo 6 Rep 2",2,"Halo",6,67,"1/05/2015",25.5,0.4,16.99,2015,"8/01/2015","18/08/2014",143,5735.492932,0.122577609,5347.523084,15062.87909,0.825453906,0.702910216,0.341730912,2623.857333,6642.818052,0.387557608,1,8,67,"6 kg/ha",617859,5167432,67.3132070380655,109.517468981478
"R2T3",3,"Halo 6 Rep 2",2,"Halo",6,67,"1/05/2015",25.5,0.4,16.99,2015,"17/02/2015","18/08/2014",183,5189.813067,0.086460326,4817.224188,10783.88243,0.7299713,0.574845564,0.246700317,2910.957113,5360.338601,0.335890056,2,17,67,"6 kg/ha",617859,5167432,67.3132070380655,109.517468981478
"R2T3",3,"Halo 6 Rep 2",2,"Halo",6,67,"1/05/2015",25.5,0.4,16.99,2015,"28/02/2015","18/08/2014",194,4477.401365,0.119531864,4122.995001,11598.19942,0.822865581,0.701180756,0.345839936,2018.54069,4451.585805,0.443388801,2,28,67,"6 kg/ha",617859,5167432,67.3132070380655,109.517468981478
"R2T3",3,"Halo 6 Rep 2",2,"Halo",6,67,"1/05/2015",25.5,0.4,16.99,2015,"20/03/2015","3/03/2015",17,3881.191448,0.100891824,3386.73875,10025.6003,0.835068232,0.716956566,0.344417682,1651.600869,3702.563023,0.460472447,3,20,67,"6 kg/ha",617859,5167432,67.3132070380655,109.517468981478
"R2T3",3,"Halo 6 Rep 2",2,"Halo",6,67,"1/05/2015",25.5,0.4,16.99,2015,"6/05/2015","4/05/2015",2,3135.057347,0.042368388,2688.114751,3597.972715,0.498651484,0.332379613,0.197068693,1801.991615,2444.240798,0.190697009,5,6,67,"6 kg/ha",617859,5167432,67.3132070380655,109.517468981478
"R2T3",3,"Halo 6 Rep 2",2,"Halo",6,67,"1/05/2015",25.5,0.4,16.99,2015,"7/05/2015","4/05/2015",3,3046.896426,0.013406593,2422.693355,3672.898722,0.544467939,0.374332094,0.183347197,1672.566467,2490.521626,0.191854986,5,7,67,"6 kg/ha",617859,5167432,67.3132070380655,109.517468981478
"R2T3",3,"Halo  30 Rep 2",2,"Halo",30,68,"1/05/2015",51,1,38.92,2015,"8/01/2015","18/08/2014",143,5687.68308,0.125118093,5369.848322,15123.30671,0.823467785,0.700118258,0.337069975,2664.11315,6675.777934,0.38728176,1,8,68,"30 kg/ha",617858,5167436,67.3132898785545,109.518920139931
"R2T3",3,"Halo  30 Rep 2",2,"Halo",30,68,"1/05/2015",51,1,38.92,2015,"17/02/2015","18/08/2014",183,5267.657568,0.079537693,4780.566722,10879.62849,0.734373794,0.580500757,0.247331384,2886.503382,5408.895158,0.335749658,2,17,68,"30 kg/ha",617858,5167436,67.3132898785545,109.518920139931
"R2T3",3,"Halo  30 Rep 2",2,"Halo",30,68,"1/05/2015",51,1,38.92,2015,"28/02/2015","18/08/2014",194,4448.715658,0.122289577,4102.005875,11406.6609,0.823780363,0.702379623,0.352691405,1975.312858,4428.914116,0.438759979,2,28,68,"30 kg/ha",617858,5167436,67.3132898785545,109.518920139931
"R2T3",3,"Halo  30 Rep 2",2,"Halo",30,68,"1/05/2015",51,1,38.92,2015,"20/03/2015","3/03/2015",17,3839.151214,0.097682422,3361.273345,10068.77316,0.832371002,0.713044591,0.332205822,1684.587475,3716.025143,0.460615073,3,20,68,"30 kg/ha",617858,5167436,67.3132898785545,109.518920139931
"R2T3",3,"Halo  30 Rep 2",2,"Halo",30,68,"1/05/2015",51,1,38.92,2015,"6/05/2015","4/05/2015",2,3243.956071,0.031177624,2685.279745,3603.244329,0.499421415,0.333084226,0.196733414,1801.145359,2413.636848,0.19733585,5,6,68,"30 kg/ha",617858,5167436,67.3132898785545,109.518920139931
"R2T3",3,"Halo  30 Rep 2",2,"Halo",30,68,"1/05/2015",51,1,38.92,2015,"7/05/2015","4/05/2015",3,3074.31782,0.0102891,2418.214304,3643.589936,0.543519203,0.373317969,0.185089906,1663.020283,2473.748718,0.191212565,5,7,68,"30 kg/ha",617858,5167436,67.3132898785545,109.518920139931
"R3T1",1,"Nui  30 Rep 3",3,"Nui",30,77,"1/05/2015",0,0,0,2015,"8/01/2015","18/08/2014",143,5790.002573,0.11991548,5385.008767,14870.2814,0.820109655,0.69521861,0.336824092,2671.487363,6846.880785,0.369289092,1,8,77,"30 kg/ha",617853,5167468,67.3128948791409,109.518200379276
"R3T1",1,"Nui  30 Rep 3",3,"Nui",30,77,"1/05/2015",0,0,0,2015,"17/02/2015","18/08/2014",183,5142.601365,0.091639565,4592.505659,11829.73298,0.788339976,0.650819874,0.29520024,2500.254221,5333.294853,0.378372369,2,17,77,"30 kg/ha",617853,5167468,67.3128948791409,109.518200379276
"R3T1",1,"Nui  30 Rep 3",3,"Nui",30,77,"1/05/2015",0,0,0,2015,"28/02/2015","18/08/2014",194,4542.446303,0.103089091,4116.947908,11010.51706,0.801946653,0.670804146,0.313979028,2155.657854,4374.820886,0.430071539,2,28,77,"30 kg/ha",617853,5167468,67.3128948791409,109.518200379276
"R3T1",1,"Nui  30 Rep 3",3,"Nui",30,77,"1/05/2015",0,0,0,2015,"20/03/2015","3/03/2015",17,3877.910934,0.078666591,3205.640222,9771.246406,0.836805463,0.71948964,0.335535317,1593.438411,3618.202311,0.459453323,3,20,77,"30 kg/ha",617853,5167468,67.3128948791409,109.518200379276
"R3T1",1,"Nui  30 Rep 3",3,"Nui",30,77,"1/05/2015",0,0,0,2015,"6/05/2015","4/05/2015",2,3109.902515,0.038681612,2646.468182,3625.292202,0.506583849,0.339460317,0.193618492,1786.117535,2534.499973,0.176853442,5,6,77,"30 kg/ha",617853,5167468,67.3128948791409,109.518200379276
"R3T1",1,"Nui  30 Rep 3",3,"Nui",30,77,"1/05/2015",0,0,0,2015,"7/05/2015","4/05/2015",3,3020.009635,0.021197854,2416.596423,3574.886598,0.549235207,0.378684536,0.199784483,1611.113752,2443.88367,0.187947142,5,7,77,"30 kg/ha",617853,5167468,67.3128948791409,109.518200379276
"R3T1",1,"Nui 6 Rep 3",3,"Nui",6,78,"1/05/2015",38.2,0.5,19.46,2015,"8/01/2015","18/08/2014",143,5794.229408,0.125087112,5467.691467,14839.29358,0.817361194,0.691249763,0.337561493,2708.309964,6789.881583,0.372075824,1,8,78,"6 kg/ha",617853,5167472,67.3128938276436,109.519295910941
"R3T1",1,"Nui 6 Rep 3",3,"Nui",6,78,"1/05/2015",38.2,0.5,19.46,2015,"17/02/2015","18/08/2014",183,5184.261633,0.095417156,4625.490429,11928.2214,0.793421714,0.658028603,0.307068384,2455.154459,5357.017463,0.37977122,2,17,78,"6 kg/ha",617853,5167472,67.3128938276436,109.519295910941
"R3T1",1,"Nui 6 Rep 3",3,"Nui",6,78,"1/05/2015",38.2,0.5,19.46,2015,"28/02/2015","18/08/2014",194,4535.433424,0.110025377,4144.836475,10855.17874,0.802915629,0.672180651,0.325507796,2115.818046,4372.517184,0.424606729,2,28,78,"6 kg/ha",617853,5167472,67.3128938276436,109.519295910941
"R3T1",1,"Nui 6 Rep 3",3,"Nui",6,78,"1/05/2015",38.2,0.5,19.46,2015,"20/03/2015","3/03/2015",17,3908.629608,0.094034835,3327.412922,9820.869549,0.836960069,0.719776362,0.350738343,1599.279368,3602.215892,0.463111507,3,20,78,"6 kg/ha",617853,5167472,67.3128938276436,109.519295910941
"R3T1",1,"Nui 6 Rep 3",3,"Nui",6,78,"1/05/2015",38.2,0.5,19.46,2015,"6/05/2015","4/05/2015",2,3169.13925,0.0250814,2599.164612,3626.322413,0.510849358,0.343328386,0.189045441,1771.143428,2556.890943,0.172570724,5,6,78,"6 kg/ha",617853,5167472,67.3128938276436,109.519295910941
"R3T1",1,"Nui 6 Rep 3",3,"Nui",6,78,"1/05/2015",38.2,0.5,19.46,2015,"7/05/2015","4/05/2015",3,3008.842553,0.012852198,2371.668811,3595.538853,0.551086602,0.380427517,0.189979189,1613.799343,2440.642289,0.19133469,5,7,78,"6 kg/ha",617853,5167472,67.3128938276436,109.519295910941
"R4T1",1,"Nui 6 Rep 4",4,"Nui",6,83,"1/05/2015",114.7,1.4,55.21,2015,"8/01/2015","18/08/2014",143,5798.463549,0.114453248,5473.173431,13464.47487,0.784263533,0.645309295,0.307562654,2898.91833,6545.398967,0.345503748,1,8,83,"6 kg/ha",617850,5167490,67.3127802205205,109.519291642423
"R4T1",1,"Nui 6 Rep 4",4,"Nui",6,83,"1/05/2015",114.7,1.4,55.21,2015,"17/02/2015","18/08/2014",183,5149.770351,0.082693666,4717.472852,11097.16427,0.740238971,0.589145992,0.247664914,2851.959073,5197.949551,0.360471578,2,17,83,"6 kg/ha",617850,5167490,67.3127802205205,109.519291642423
"R4T1",1,"Nui 6 Rep 4",4,"Nui",6,83,"1/05/2015",114.7,1.4,55.21,2015,"28/02/2015","18/08/2014",194,4609.972495,0.085792377,4040.5237,10354.65156,0.785563365,0.64856707,0.297593302,2200.563314,4311.106364,0.411323599,2,28,83,"6 kg/ha",617850,5167490,67.3127802205205,109.519291642423
"R4T1",1,"Nui 6 Rep 4",4,"Nui",6,83,"1/05/2015",114.7,1.4,55.21,2015,"20/03/2015","3/03/2015",17,3780.280849,0.096275547,3309.127336,9426.582145,0.822426635,0.698446414,0.328143233,1673.770534,3597.409475,0.447558661,3,20,83,"6 kg/ha",617850,5167490,67.3127802205205,109.519291642423
"R4T1",1,"Nui 6 Rep 4",4,"Nui",6,83,"1/05/2015",114.7,1.4,55.21,2015,"6/05/2015","4/05/2015",2,3161.940513,0.024927889,2623.680745,3724.853646,0.509171542,0.341719228,0.178791831,1827.274514,2477.700073,0.200811042,5,6,83,"6 kg/ha",617850,5167490,67.3127802205205,109.519291642423
"R4T1",1,"Nui 6 Rep 4",4,"Nui",6,83,"1/05/2015",114.7,1.4,55.21,2015,"7/05/2015","4/05/2015",3,2974.598508,0.029457971,2406.803961,3630.709054,0.569599271,0.398259642,0.212533835,1562.577375,2483.177971,0.187738753,5,7,83,"6 kg/ha",617850,5167490,67.3127802205205,109.519291642423
"R4T1",1,"Nui  30 Rep 4",4,"Nui",30,84,"1/05/2015",38.2,0.7,27.19,2015,"8/01/2015","18/08/2014",143,5794.753396,0.114897447,5491.117862,13329.63941,0.779737971,0.639397597,0.305287334,2924.907267,6573.874107,0.338884122,1,8,84,"30 kg/ha",617850,5167494,67.3126973795132,109.517840470846
"R4T1",1,"Nui  30 Rep 4",4,"Nui",30,84,"1/05/2015",38.2,0.7,27.19,2015,"17/02/2015","18/08/2014",183,5307.86508,0.061099033,4728.77073,10254.48473,0.697386852,0.537651735,0.214110676,3073.092284,5120.194769,0.332990796,2,17,84,"30 kg/ha",617850,5167494,67.3126973795132,109.517840470846
"R4T1",1,"Nui  30 Rep 4",4,"Nui",30,84,"1/05/2015",38.2,0.7,27.19,2015,"28/02/2015","18/08/2014",194,4551.230479,0.091073174,4048.982848,10555.63652,0.788365494,0.652755385,0.298077237,2203.010594,4271.142468,0.422395836,2,28,84,"30 kg/ha",617850,5167494,67.3126973795132,109.517840470846
"R4T1",1,"Nui  30 Rep 4",4,"Nui",30,84,"1/05/2015",38.2,0.7,27.19,2015,"20/03/2015","3/03/2015",17,3810.554387,0.099981444,3338.581426,9337.903111,0.823062942,0.69942226,0.338137876,1651.767613,3647.773606,0.438207265,3,20,84,"30 kg/ha",617850,5167494,67.3126973795132,109.517840470846
"R4T1",1,"Nui  30 Rep 4",4,"Nui",30,84,"1/05/2015",38.2,0.7,27.19,2015,"6/05/2015","4/05/2015",2,3192.404763,0.030048911,2662.997627,3749.364298,0.514339879,0.346335769,0.187680197,1820.477668,2514.325933,0.197096349,5,6,84,"30 kg/ha",617850,5167494,67.3126973795132,109.517840470846
"R4T1",1,"Nui  30 Rep 4",4,"Nui",30,84,"1/05/2015",38.2,0.7,27.19,2015,"7/05/2015","4/05/2015",3,2904.898928,0.040184983,2423.654965,3657.543977,0.571480123,0.400100149,0.214520892,1567.237182,2477.19136,0.192403063,5,7,84,"30 kg/ha",617850,5167494,67.3126973795132,109.517840470846
"R5T1",1,"Nui 6 Rep 5",5,"Nui",6,92,"1/05/2015",12.7,0.3,12.74,2015,"8/01/2015","18/08/2014",143,5831.672908,0.117859781,5416.127119,15038.32745,0.819215389,0.693869917,0.332070803,2715.469585,6832.543599,0.374967252,1,8,92,"6 kg/ha",617846,5167523,67.3125006319667,109.518988252938
"R5T1",1,"Nui 6 Rep 5",5,"Nui",6,92,"1/05/2015",12.7,0.3,12.74,2015,"17/02/2015","18/08/2014",183,6127.390327,0.009216244,5509.085952,7822.091137,0.400112644,0.250343105,0.080374273,4689.712816,5561.999874,0.168853111,2,17,92,"6 kg/ha",617846,5167523,67.3125006319667,109.518988252938
"R5T1",1,"Nui 6 Rep 5",5,"Nui",6,92,"1/05/2015",12.7,0.3,12.74,2015,"28/02/2015","18/08/2014",194,4447.653233,0.122794529,4126.381076,11365.259,0.819694021,0.697001097,0.348188885,2009.38902,4465.279392,0.434164473,2,28,92,"6 kg/ha",617846,5167523,67.3125006319667,109.518988252938
"R5T1",1,"Nui 6 Rep 5",5,"Nui",6,92,"1/05/2015",12.7,0.3,12.74,2015,"20/03/2015","3/03/2015",17,3931.513788,0.102013548,3374.071909,10054.10135,0.844113708,0.730336846,0.365827716,1566.223014,3727.506013,0.459053925,3,20,92,"6 kg/ha",617846,5167523,67.3125006319667,109.518988252938
"R5T1",1,"Nui 6 Rep 5",5,"Nui",6,92,"1/05/2015",12.7,0.3,12.74,2015,"6/05/2015","4/05/2015",2,3144.183382,0.057271184,2734.855135,3729.162288,0.535397109,0.36593073,0.224793201,1730.083092,2516.689463,0.193869961,5,6,92,"6 kg/ha",617846,5167523,67.3125006319667,109.518988252938
"R5T1",1,"Nui 6 Rep 5",5,"Nui",6,92,"1/05/2015",12.7,0.3,12.74,2015,"7/05/2015","4/05/2015",3,3029.596479,0.015588864,2408.607689,3579.776021,0.541754317,0.371624702,0.190026245,1639.803435,2487.640516,0.179804567,5,7,92,"6 kg/ha",617846,5167523,67.3125006319667,109.518988252938
"R5T1",1,"Nui  30 Rep 5",5,"Nui",30,93,"1/05/2015",12.7,0.3,12.74,2015,"8/01/2015","18/08/2014",143,5814.704975,0.121722961,5458.727887,15113.87481,0.818802437,0.693317618,0.33271687,2732.783369,6920.51033,0.371380846,1,8,93,"30 kg/ha",617845,5167526,67.3124673060086,109.518515302267
"R5T1",1,"Nui  30 Rep 5",5,"Nui",30,93,"1/05/2015",12.7,0.3,12.74,2015,"17/02/2015","18/08/2014",183,6110.2045,0.013418358,5555.24741,7956.700956,0.408254531,0.256615468,0.082772179,4706.122842,5669.689389,0.16775983,2,17,93,"30 kg/ha",617845,5167526,67.3124673060086,109.518515302267
"R5T1",1,"Nui  30 Rep 5",5,"Nui",30,93,"1/05/2015",12.7,0.3,12.74,2015,"28/02/2015","18/08/2014",194,4488.137075,0.113111363,4090.856613,11445.77758,0.819293704,0.695658998,0.337105807,2036.265701,4473.619105,0.436342682,2,28,93,"30 kg/ha",617845,5167526,67.3124673060086,109.518515302267
"R5T1",1,"Nui  30 Rep 5",5,"Nui",30,93,"1/05/2015",12.7,0.3,12.74,2015,"20/03/2015","3/03/2015",17,3853.840701,0.106152053,3360.15275,10109.37834,0.843891901,0.729975429,0.361009284,1577.492383,3742.443077,0.459710018,3,20,93,"30 kg/ha",617845,5167526,67.3124673060086,109.518515302267
"R5T1",1,"Nui  30 Rep 5",5,"Nui",30,93,"1/05/2015",12.7,0.3,12.74,2015,"6/05/2015","4/05/2015",2,3153.271985,0.052803617,2702.303419,3810.796772,0.551891667,0.381223048,0.225547177,1706.845889,2506.863617,0.206195998,5,6,93,"30 kg/ha",617845,5167526,67.3124673060086,109.518515302267
"R5T1",1,"Nui  30 Rep 5",5,"Nui",30,93,"1/05/2015",12.7,0.3,12.74,2015,"7/05/2015","4/05/2015",3,3056.091078,0.014623086,2409.603066,3529.274741,0.539829644,0.370020034,0.195064809,1623.933328,2463.71963,0.177846721,5,7,93,"30 kg/ha",617845,5167526,67.3124673060086,109.518515302267
"R5T2",2,"Alto 6 Rep 5",5,"Alto",6,98,"1/05/2015",51,1,38.92,2015,"8/01/2015","18/08/2014",143,5928.213021,0.100084832,5589.787087,13129.91584,0.753220808,0.6048632,0.269521767,3217.806158,6710.004376,0.322457858,1,8,98,"6 kg/ha",617842,5167544,67.3122698059792,109.518155402878
"R5T2",2,"Alto 6 Rep 5",5,"Alto",6,98,"1/05/2015",51,1,38.92,2015,"17/02/2015","18/08/2014",183,6197.751615,0.014256044,5704.21137,7859.149625,0.377861367,0.233334963,0.077210989,4886.772225,5841.608835,0.147282212,2,17,98,"6 kg/ha",617842,5167544,67.3122698059792,109.518155402878
"R5T2",2,"Alto 6 Rep 5",5,"Alto",6,98,"1/05/2015",51,1,38.92,2015,"28/02/2015","18/08/2014",194,5170.29609,0.03167368,4590.165016,7477.969044,0.531407189,0.366054242,0.142797977,3452.339838,4429.449592,0.253771631,2,28,98,"6 kg/ha",617842,5167544,67.3122698059792,109.518155402878
"R5T2",2,"Alto 6 Rep 5",5,"Alto",6,98,"1/05/2015",51,1,38.92,2015,"20/03/2015","3/03/2015",17,3954.157386,0.084200713,3366.144835,9521.336897,0.817581085,0.691733006,0.320731921,1731.099428,3597.317325,0.451062556,3,20,98,"6 kg/ha",617842,5167544,67.3122698059792,109.518155402878
"R5T2",2,"Alto 6 Rep 5",5,"Alto",6,98,"1/05/2015",51,1,38.92,2015,"6/05/2015","4/05/2015",2,3095.465237,0.062746332,2620.279035,4452.350524,0.655935755,0.489584264,0.265014796,1523.687843,2486.150074,0.282773599,5,6,98,"6 kg/ha",617842,5167544,67.3122698059792,109.518155402878
"R5T2",2,"Alto 6 Rep 5",5,"Alto",6,98,"1/05/2015",51,1,38.92,2015,"7/05/2015","4/05/2015",3,2959.893614,0.018200884,2298.874431,3933.632598,0.62449354,0.454235856,0.218116529,1476.299291,2508.506858,0.221077721,5,7,98,"6 kg/ha",617842,5167544,67.3122698059792,109.518155402878
"R5T2",2,"Alto  30 Rep 5",5,"Alto",30,100,"1/05/2015",38.2,0.7,27.19,2015,"8/01/2015","18/08/2014",143,6000.122428,0.088417655,5603.946683,11961.72967,0.715637293,0.557691259,0.246844297,3386.231023,6594.55145,0.288368987,1,8,100,"30 kg/ha",617841,5167551,67.3122760485387,109.518318584458
"R5T2",2,"Alto  30 Rep 5",5,"Alto",30,100,"1/05/2015",38.2,0.7,27.19,2015,"17/02/2015","18/08/2014",183,6120.927309,0.00883708,5543.99025,7975.057145,0.400915201,0.251304761,0.074972519,4773.379153,5769.836916,0.160413794,2,17,100,"30 kg/ha",617841,5167551,67.3122760485387,109.518318584458
"R5T2",2,"Alto  30 Rep 5",5,"Alto",30,100,"1/05/2015",38.2,0.7,27.19,2015,"28/02/2015","18/08/2014",194,5356.760908,0.015068909,4820.226945,6158.255241,0.349965873,0.212630928,0.093270028,3999.195544,4513.029911,0.154081464,2,28,100,"30 kg/ha",617841,5167551,67.3122760485387,109.518318584458
"R5T2",2,"Alto  30 Rep 5",5,"Alto",30,100,"1/05/2015",38.2,0.7,27.19,2015,"20/03/2015","3/03/2015",17,4077.844862,0.052437252,3359.129547,8260.188661,0.760432717,0.613926981,0.260457105,1972.187774,3624.935631,0.389452391,3,20,100,"30 kg/ha",617841,5167551,67.3122760485387,109.518318584458
"R5T2",2,"Alto  30 Rep 5",5,"Alto",30,100,"1/05/2015",38.2,0.7,27.19,2015,"6/05/2015","4/05/2015",2,3207.536756,0.061968892,2606.258383,4906.654375,0.712314319,0.557081463,0.307712077,1386.62207,2372.948102,0.34615758,5,6,100,"30 kg/ha",617841,5167551,67.3122760485387,109.518318584458
"R5T2",2,"Alto  30 Rep 5",5,"Alto",30,100,"1/05/2015",38.2,0.7,27.19,2015,"7/05/2015","4/05/2015",3,2936.375835,0.028154654,2278.350501,4443.614855,0.688499807,0.526533414,0.248992567,1372.836475,2475.292973,0.283206242,5,7,100,"30 kg/ha",617841,5167551,67.3122760485387,109.518318584458
"R1T1",1,"Nui  30 Rep 1",1,"Nui",30,1,"28/06/2016",12.7,0.3,12.74,2016,"13/01/2016","12/01/2016",1,6527.390161,0.086996511,6226.53352,9538.128457,0.585895967,0.415311826,0.226122355,3933.455512,6112.39986,0.218168148,1,13,1,"30 kg/ha",617828,5167369,67.3137281323437,109.51843202372
"R1T1",1,"Nui  30 Rep 1",1,"Nui",30,1,"28/06/2016",12.7,0.3,12.74,2016,"3/02/2016","2/02/2016",1,6162.799843,0.052795121,5509.056494,8213.145339,0.541698019,0.372445796,0.190226532,3751.486435,5333.524491,0.212090568,2,3,1,"30 kg/ha",617828,5167369,67.3137281323437,109.51843202372
"R1T1",1,"Nui  30 Rep 1",1,"Nui",30,1,"28/06/2016",12.7,0.3,12.74,2016,"13/02/2016","2/02/2016",11,5447.475001,0.095018884,4819.074806,11023.97857,0.770415974,0.627392039,0.314530905,2519.872992,4878.38772,0.386102523,2,13,1,"30 kg/ha",617828,5167369,67.3137281323437,109.51843202372
